timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1687519087707,339,Graphics Screen,200,OK,Scenario-3 1-14,text,true,,717968,0,35,35,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687519089651,2425,Graphics Screen,200,OK,Scenario-3 1-16,text,true,,717965,0,35,35,https://10.254.152.98/finMobile/panasonic#frame?app=graphics&targetRef=@p:panasonic:r:2bbe8f57-5257d533&url=%2Ffin5%2Fpanasonic%3FprojectRef%3D%40p%3Apanasonic%3Ar%3A2bbe8fed-c3061e46%26title%3DshowSettings%23targetRef%3D%40p%3Apanasonic%3Ar%3A2bbe8f57-5257d533,0,0,0
1687519093010,0,Graphics Screen,500,"no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@class='pna horizontal middle']""}
  (Session info: chrome=114.0.5735.134)
For documentation on this error, please visit: http://seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.14.0', revision: 'aacccce0', time: '2018-08-02T20:19:58.91Z'
System info: host: 'DESKTOP-J9MPAVI', ip: '10.254.152.98', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_371'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 114.0.5735.134, chrome: {chromedriverVersion: 113.0.5672.63 (0e1a4471d5ae..., userDataDir: C:\Users\RACIT~1\AppData\Lo...}, goog:chromeOptions: {debuggerAddress: localhost:51940}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(system), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: bdbbe14ba988dc6df55443f96afb677b
*** Element info: {Using=xpath, value=//div[@class='pna horizontal middle']}",Scenario-3 1-27,text,false,,3780,0,35,35,null,0,0,0
1687519050102,47905,BMS Launch,200,OK,Scenario-3 1-49,text,true,,1778,0,35,35,http://10.254.152.98:8080/user/login,0,0,0
1687519049578,48730,BMS Launch,200,OK,Scenario-3 1-46,text,true,,1778,0,35,35,http://10.254.152.98:8080/user/login,0,0,0
1687519027425,74281,Login,500,"org.openqa.selenium.TimeoutException: Expected condition failed: waiting for visibility of element located by By.xpath: //span[contains(text(),'Host')] (tried for 70 second(s) with 500 milliseconds interval) in <eval> at line number 57 at column number 4",Scenario-3 1-25,text,false,,1246,0,35,35,null,0,0,0
1687519046306,54386,BMS Launch,200,OK,Scenario-3 1-38,text,true,,1778,0,35,35,http://10.254.152.98:8080/user/login,0,0,0
1687519107376,0,Project Page,500,"no such element: Unable to locate element: {""method"":""xpath"",""selector"":""(//button[@class='action-btn minimal msl'])[2]""}
  (Session info: chrome=114.0.5735.134)
For documentation on this error, please visit: http://seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.14.0', revision: 'aacccce0', time: '2018-08-02T20:19:58.91Z'
System info: host: 'DESKTOP-J9MPAVI', ip: '10.254.152.98', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_371'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 114.0.5735.134, chrome: {chromedriverVersion: 113.0.5672.63 (0e1a4471d5ae..., userDataDir: C:\Users\RACIT~1\AppData\Lo...}, goog:chromeOptions: {debuggerAddress: localhost:53101}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(system), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 0e9fd430ae21804dcef48f24abfc0388
*** Element info: {Using=xpath, value=(//button[@class='action-btn minimal msl'])[2]}",Scenario-3 1-25,text,false,,3797,0,35,35,null,0,0,0
1687519072404,39800,Login,200,OK,Scenario-3 1-44,text,true,,687727,0,35,35,https://10.254.152.98/home,0,0,0
1687519112692,0,Graphics Screen,500,"no such element: Unable to locate element: {""method"":""xpath"",""selector"":""//div[@class='pna horizontal middle']""}
  (Session info: chrome=114.0.5735.134)
For documentation on this error, please visit: http://seleniumhq.org/exceptions/no_such_element.html
Build info: version: '3.14.0', revision: 'aacccce0', time: '2018-08-02T20:19:58.91Z'
System info: host: 'DESKTOP-J9MPAVI', ip: '10.254.152.98', os.name: 'Windows 11', os.arch: 'amd64', os.version: '10.0', java.version: '1.8.0_371'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 114.0.5735.134, chrome: {chromedriverVersion: 113.0.5672.63 (0e1a4471d5ae..., userDataDir: C:\Users\RACIT~1\AppData\Lo...}, goog:chromeOptions: {debuggerAddress: localhost:53101}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(system), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:credBlob: true, webauthn:extension:largeBlob: true, webauthn:extension:minPinLength: true, webauthn:extension:prf: true, webauthn:virtualAuthenticators: true}
Session ID: 0e9fd430ae21804dcef48f24abfc0388
*** Element info: {Using=xpath, value=//div[@class='pna horizontal middle']}",Scenario-3 1-25,text,false,,3780,0,35,35,null,0,0,0
1687519085587,26722,Login,200,OK,Scenario-3 1-30,text,true,,687728,0,35,35,https://10.254.152.98/home,0,0,0
1687519109742,8173,BMS Launch,200,OK,Scenario-3 1-50,text,true,,1778,0,34,34,http://10.254.152.98:8080/user/login,0,0,0
1687519030915,87481,Login,500,"org.openqa.selenium.TimeoutException: Expected condition failed: waiting for visibility of element located by By.xpath: //span[contains(text(),'Host')] (tried for 70 second(s) with 500 milliseconds interval) in <eval> at line number 57 at column number 4",Scenario-3 1-28,text,false,,1246,0,34,34,null,0,0,0
